cusID,sex,age,area
01984,F,50세~54세,340
01985,F,50세~54세,460
01986,F,50세~54세,340
01987,F,50세~54세,055
01988,F,50세~54세,087
01989,F,50세~54세,024
01990,F,50세~54세,030
01991,M,50세~54세,210
01992,M,50세~54세,460
01993,F,50세~54세,100
01994,F,50세~54세,055
01995,F,50세~54세,100
01996,F,50세~54세,060
01997,M,50세~54세,100
01998,F,50세~54세,013
01999,F,50세~54세,024
02000,M,50세~54세,100
02001,F,50세~54세,NA
02002,M,50세~54세,100
02003,F,50세~54세,024
02004,F,50세~54세,100
02005,M,50세~54세,049
02006,F,50세~54세,440
02007,F,50세~54세,500
02008,F,50세~54세,460
02009,F,50세~54세,460
02010,F,50세~54세,016
02011,F,50세~54세,055
02012,F,50세~54세,100
02013,F,50세~54세,100
02014,M,50세~54세,100
02015,F,50세~54세,100
02016,F,50세~54세,460
02017,F,50세~54세,055
02018,F,50세~54세,100
02019,F,50세~54세,460
02020,F,50세~54세,100
02021,F,50세~54세,210
02022,F,50세~54세,055
02023,M,50세~54세,100
02024,F,50세~54세,055
02025,F,50세~54세,100
02026,F,50세~54세,055
02027,F,50세~54세,610
02028,F,50세~54세,049
02029,F,50세~54세,100
02030,F,50세~54세,016
02031,F,50세~54세,540
02032,F,50세~54세,500
02033,F,50세~54세,055
02034,F,50세~54세,055
02035,F,50세~54세,100
02036,F,50세~54세,500
02037,F,50세~54세,100
02038,F,50세~54세,460
02039,F,50세~54세,055
02040,M,50세~54세,060
02041,F,50세~54세,100
02042,M,50세~54세,460
02043,F,50세~54세,100
02044,F,50세~54세,500
02045,F,50세~54세,100
02046,F,50세~54세,016
02047,F,50세~54세,610
02048,F,50세~54세,085
02049,F,50세~54세,100
02050,F,50세~54세,500
02051,F,50세~54세,100
02052,F,50세~54세,460
02053,M,50세~54세,540
02054,F,50세~54세,024
02055,F,50세~54세,039
02056,M,50세~54세,610
02057,F,50세~54세,100
02058,F,50세~54세,060
02059,F,50세~54세,100
02060,F,50세~54세,100
02061,F,50세~54세,610
02062,M,50세~54세,100
02063,F,50세~54세,072
02064,F,50세~54세,055
02065,M,50세~54세,100
02066,M,50세~54세,270
02067,F,50세~54세,210
02068,F,50세~54세,210
02069,F,50세~54세,100
02070,M,50세~54세,440
02071,F,50세~54세,100
02072,F,50세~54세,075
02073,F,50세~54세,016
02074,F,50세~54세,100
02075,F,50세~54세,043
02076,F,50세~54세,210
02077,M,50세~54세,100
02078,F,50세~54세,016
02079,F,50세~54세,055
02080,F,50세~54세,027
02081,M,50세~54세,065
02082,F,50세~54세,100
02083,F,50세~54세,310
02084,M,50세~54세,055
02085,F,50세~54세,100
02086,F,50세~54세,079
02087,M,50세~54세,440
02088,M,50세~54세,610
02089,F,50세~54세,055
02090,F,50세~54세,610
02091,M,50세~54세,610
02092,F,50세~54세,500
02093,F,50세~54세,039
02094,F,50세~54세,270
02095,F,50세~54세,100
02096,F,50세~54세,100
02097,F,50세~54세,460
02098,M,50세~54세,210
02099,F,50세~54세,540
02100,F,50세~54세,540
02101,F,50세~54세,052
02102,F,50세~54세,055
02103,M,50세~54세,100
02104,F,50세~54세,100
02105,F,50세~54세,016
02106,F,50세~54세,085
02107,F,50세~54세,100
02108,F,50세~54세,055
02109,M,50세~54세,460
02110,F,50세~54세,016
02111,F,50세~54세,016
02112,F,50세~54세,460
02113,M,50세~54세,100
02114,F,50세~54세,500
02115,F,50세~54세,024
02116,F,50세~54세,460
02117,F,50세~54세,055
02118,F,50세~54세,610
02119,F,50세~54세,060
02120,F,50세~54세,016
02121,F,50세~54세,100
02122,F,50세~54세,460
02123,F,50세~54세,100
02124,F,50세~54세,460
02125,F,50세~54세,460
02126,F,50세~54세,016
02127,F,50세~54세,024
02128,M,50세~54세,610
02129,F,50세~54세,360
02130,F,50세~54세,072
02131,F,50세~54세,340
02132,M,50세~54세,360
02133,F,50세~54세,100
02134,F,50세~54세,055
02135,M,50세~54세,270
02136,F,50세~54세,055
02137,M,50세~54세,410
02138,M,50세~54세,047
02139,F,50세~54세,460
02140,F,50세~54세,016
02141,F,50세~54세,340
02142,F,50세~54세,100
02143,F,50세~54세,340
02144,F,50세~54세,410
02145,F,50세~54세,460
02146,F,50세~54세,540
02147,F,50세~54세,100
02148,F,50세~54세,100
02149,F,50세~54세,460
02150,F,50세~54세,087
02151,F,50세~54세,047
02152,F,50세~54세,100
02153,M,50세~54세,055
02154,F,50세~54세,052
02155,M,50세~54세,030
02156,F,50세~54세,500
02157,F,50세~54세,016
02158,F,50세~54세,460
02159,F,50세~54세,055
02160,F,50세~54세,100
02161,F,50세~54세,340
02162,F,50세~54세,100
02163,F,50세~54세,210
02164,F,50세~54세,100
02165,F,50세~54세,100
02166,F,50세~54세,049
02167,F,50세~54세,100
02168,F,50세~54세,210
02169,F,50세~54세,010
02170,M,50세~54세,052
02171,F,50세~54세,100
02172,F,50세~54세,049
02173,F,50세~54세,100
02174,F,50세~54세,016
02175,F,50세~54세,055
02176,F,50세~54세,016
02177,M,50세~54세,060
02178,F,50세~54세,043
02179,F,50세~54세,460
02180,F,50세~54세,100
02181,F,50세~54세,055
02182,F,50세~54세,100
02183,F,50세~54세,500
02184,F,50세~54세,440
02185,F,50세~54세,047
02186,F,50세~54세,055
02187,F,50세~54세,100
02188,F,50세~54세,024
02189,F,50세~54세,045
02190,F,50세~54세,049
02191,M,50세~54세,210
02192,M,50세~54세,460
02193,F,50세~54세,100
02194,F,50세~54세,016
02195,F,50세~54세,055
02196,F,50세~54세,300
02197,M,50세~54세,055
02198,M,50세~54세,440
02199,F,50세~54세,024
02200,F,50세~54세,460
02201,F,50세~54세,210
02202,F,50세~54세,460
02203,F,50세~54세,047
02204,F,50세~54세,016
02205,M,50세~54세,060
02206,F,50세~54세,027
02207,F,50세~54세,100
02208,F,50세~54세,100
02209,F,50세~54세,500
02210,F,50세~54세,570
02211,F,50세~54세,055
02212,F,50세~54세,210
02213,F,50세~54세,610
02214,F,50세~54세,049
02215,F,50세~54세,270
02216,F,50세~54세,016
02217,F,50세~54세,460
02218,F,50세~54세,055
02219,F,50세~54세,100
02220,F,50세~54세,060
02221,F,50세~54세,010
02222,F,50세~54세,100
02223,F,50세~54세,100
02224,F,50세~54세,065
02225,F,50세~54세,460
02226,F,50세~54세,460
02227,F,50세~54세,500
02228,M,50세~54세,100
02229,F,50세~54세,460
02230,F,50세~54세,055
02231,F,50세~54세,100
02232,F,50세~54세,016
02233,F,50세~54세,016
02234,F,50세~54세,020
02235,F,50세~54세,100
02236,F,50세~54세,055
02237,F,50세~54세,100
02238,F,50세~54세,055
02239,F,50세~54세,100
02240,M,50세~54세,570
02241,F,50세~54세,036
02242,M,50세~54세,360
02243,F,50세~54세,100
02244,F,50세~54세,055
02245,F,50세~54세,049
02246,F,50세~54세,016
02247,F,50세~54세,340
02248,F,50세~54세,500
02249,M,50세~54세,360
02250,F,50세~54세,100
02251,F,50세~54세,100
02252,F,50세~54세,024
02253,F,50세~54세,460
02254,F,50세~54세,100
02255,F,50세~54세,020
02256,F,50세~54세,460
02257,F,50세~54세,210
02258,M,50세~54세,440
02259,F,50세~54세,460
02260,F,50세~54세,060
02261,F,50세~54세,500
02262,F,50세~54세,210
02263,F,50세~54세,024
02264,M,50세~54세,047
02265,M,50세~54세,016
02266,F,50세~54세,100
02267,F,50세~54세,100
02268,F,50세~54세,410
02269,F,50세~54세,100
02270,F,50세~54세,210
02271,M,50세~54세,460
02272,F,50세~54세,043
02273,F,50세~54세,079
02274,F,50세~54세,055
02275,F,50세~54세,540
02276,F,50세~54세,500
02277,F,50세~54세,610
02278,M,50세~54세,100
02279,F,50세~54세,340
02280,M,50세~54세,055
02281,F,50세~54세,052
02282,F,50세~54세,310
02283,F,50세~54세,210
02284,F,50세~54세,020
02285,F,50세~54세,055
02286,F,50세~54세,016
02287,F,50세~54세,055
02288,M,50세~54세,055
02289,F,50세~54세,100
02290,F,50세~54세,210
02291,F,50세~54세,052
02292,F,50세~54세,210
02293,F,50세~54세,500
02294,F,50세~54세,210
02295,F,50세~54세,016
02296,F,50세~54세,013
02297,F,50세~54세,460
02298,F,50세~54세,210
02299,F,50세~54세,100
02300,F,50세~54세,610
02301,F,50세~54세,030
02302,F,50세~54세,460
02303,F,50세~54세,049
02304,M,50세~54세,540
02305,F,50세~54세,100
02306,F,50세~54세,100
02307,F,50세~54세,100
02308,F,50세~54세,310
02309,F,50세~54세,016
02310,F,50세~54세,500
02311,F,50세~54세,500
02312,F,50세~54세,027
02313,M,50세~54세,460
02314,F,50세~54세,460
02315,F,50세~54세,049
02316,F,50세~54세,055
02317,F,50세~54세,100
02318,F,50세~54세,210
02319,M,50세~54세,055
02320,F,50세~54세,055
02321,F,50세~54세,340
02322,F,50세~54세,100
02323,F,50세~54세,500
02324,M,50세~54세,055
02325,F,50세~54세,460
02326,F,50세~54세,100
02327,F,50세~54세,500
02328,F,50세~54세,500
02329,F,50세~54세,065
02330,F,50세~54세,069
02331,F,50세~54세,100
02332,F,50세~54세,100
02333,F,50세~54세,100
02334,F,50세~54세,100
02335,F,50세~54세,016
02336,M,50세~54세,100
02337,F,50세~54세,460
02338,F,50세~54세,100
02339,F,50세~54세,060
02340,M,50세~54세,610
02341,F,50세~54세,049
02342,F,50세~54세,100
02343,F,50세~54세,100
02344,F,50세~54세,460
02345,F,50세~54세,460
02346,F,50세~54세,055
02347,F,50세~54세,210
02348,F,50세~54세,610
02349,F,50세~54세,100
02350,F,50세~54세,049
02351,F,50세~54세,055
02352,F,50세~54세,460
02353,F,50세~54세,049
02354,F,50세~54세,100
02355,F,50세~54세,024
02356,F,50세~54세,047
02357,F,50세~54세,055
02358,F,50세~54세,100
02359,F,50세~54세,055
02360,F,50세~54세,460
02361,F,50세~54세,610
02362,F,50세~54세,055
02363,F,50세~54세,100
02364,F,50세~54세,100
02365,F,50세~54세,460
02366,F,50세~54세,100
02367,M,50세~54세,100
02368,F,50세~54세,060
02369,F,50세~54세,360
02370,F,50세~54세,460
02371,F,50세~54세,500
02372,F,50세~54세,020
02373,F,50세~54세,055
02374,M,50세~54세,100
02375,M,50세~54세,100
02376,F,50세~54세,016
02377,F,50세~54세,100
02378,F,50세~54세,016
02379,F,50세~54세,100
02380,M,50세~54세,016
02381,F,50세~54세,610
02382,F,50세~54세,100
02383,M,50세~54세,027
02384,F,50세~54세,100
02385,F,50세~54세,460
02386,F,50세~54세,100
02387,F,50세~54세,016
02388,F,50세~54세,460
02389,F,50세~54세,016
02390,F,50세~54세,049
02391,M,50세~54세,460
02392,F,50세~54세,055
02393,F,50세~54세,460
02394,M,50세~54세,500
02395,F,50세~54세,100
02396,F,50세~54세,460
02397,F,50세~54세,540
02398,M,50세~54세,100
02399,F,50세~54세,030
02400,M,50세~54세,100
02401,F,50세~54세,210
02402,F,50세~54세,440
02403,F,50세~54세,100
02404,M,50세~54세,060
02405,F,50세~54세,100
02406,F,50세~54세,100
02407,F,50세~54세,210
02408,F,50세~54세,039
02409,F,50세~54세,500
02410,F,50세~54세,610
02411,F,50세~54세,055
02412,F,50세~54세,016
02413,F,50세~54세,460
02414,F,50세~54세,460
02415,M,50세~54세,049
02416,F,50세~54세,100
02417,F,50세~54세,072
02418,F,50세~54세,210
02419,F,50세~54세,049
02420,M,50세~54세,055
02421,F,50세~54세,610
02422,F,50세~54세,460
02423,F,50세~54세,540
02424,F,50세~54세,210
02425,M,50세~54세,100
02426,F,50세~54세,013
02427,F,50세~54세,100
02428,F,50세~54세,100
02429,F,50세~54세,460
02430,F,50세~54세,060
02431,F,50세~54세,016
02432,M,50세~54세,055
02433,M,50세~54세,460
02434,F,50세~54세,460
02435,F,50세~54세,440
02436,F,50세~54세,270
02437,M,50세~54세,100
02438,F,50세~54세,055
02439,M,50세~54세,460
02440,F,50세~54세,460
02441,F,50세~54세,100
02442,F,50세~54세,NA
02443,F,50세~54세,500
02444,F,50세~54세,500
02445,F,50세~54세,460
02446,F,50세~54세,033
02447,F,50세~54세,210
02448,F,50세~54세,100
02449,F,50세~54세,500
02450,M,50세~54세,360
02451,F,50세~54세,100
02452,F,50세~54세,049
02453,M,50세~54세,016
02454,F,50세~54세,100
02455,F,50세~54세,082
02456,F,50세~54세,100
02457,F,50세~54세,030
02458,F,50세~54세,055
02459,F,50세~54세,610
02460,F,50세~54세,500
02461,F,50세~54세,360
02462,F,50세~54세,500
02463,F,50세~54세,100
02464,F,50세~54세,100
02465,F,50세~54세,610
02466,F,50세~54세,500
02467,F,50세~54세,100
02468,F,50세~54세,013
02469,F,50세~54세,100
02470,F,50세~54세,210
02471,F,50세~54세,100
02472,F,50세~54세,500
02473,F,50세~54세,500
02474,F,50세~54세,410
02475,F,50세~54세,055
02476,F,50세~54세,024
02477,M,50세~54세,540
02478,F,50세~54세,500
02479,F,50세~54세,100
02480,F,50세~54세,016
02481,F,50세~54세,500
02482,F,50세~54세,010
02483,F,50세~54세,100
02484,F,50세~54세,100
02485,F,50세~54세,060
02486,F,50세~54세,100
02487,F,50세~54세,210
02488,F,50세~54세,047
02489,F,50세~54세,460
02490,F,50세~54세,100
02491,F,50세~54세,055
02492,F,50세~54세,100
02493,M,50세~54세,036
02494,M,50세~54세,540
02495,F,50세~54세,210
02496,F,50세~54세,055
02497,F,50세~54세,039
02498,F,50세~54세,100
02499,F,50세~54세,500
02500,F,50세~54세,055
02501,F,50세~54세,016
02502,M,50세~54세,047
02503,M,50세~54세,540
02504,F,50세~54세,100
02505,M,50세~54세,100
02506,F,50세~54세,016
02507,M,50세~54세,360
02508,F,50세~54세,036
02509,F,50세~54세,027
02510,F,50세~54세,100
02511,F,50세~54세,016
02512,F,50세~54세,100
02513,F,50세~54세,100
02514,F,50세~54세,055
02515,M,50세~54세,055
02516,M,50세~54세,210
02517,F,50세~54세,100
02518,F,50세~54세,460
02519,F,50세~54세,100
02520,M,50세~54세,210
02521,F,50세~54세,055
02522,F,50세~54세,540
02523,M,50세~54세,100
02524,F,50세~54세,055
02525,F,50세~54세,100
02526,F,50세~54세,460
02527,F,50세~54세,100
02528,F,50세~54세,460
02529,M,50세~54세,100
02530,F,50세~54세,100
02531,F,50세~54세,460
02532,F,50세~54세,100
02533,F,50세~54세,087
02534,F,50세~54세,460
02535,F,50세~54세,460
02536,F,50세~54세,100
02537,F,50세~54세,047
02538,F,50세~54세,055
02539,F,50세~54세,100
02540,F,50세~54세,610
02541,F,50세~54세,460
02542,F,50세~54세,210
02543,F,50세~54세,500
02544,F,50세~54세,100
02545,F,50세~54세,210
02546,M,50세~54세,340
02547,F,50세~54세,210
02548,F,50세~54세,100
02549,F,50세~54세,500
02550,F,50세~54세,210
02551,F,50세~54세,540
02552,F,50세~54세,060
02553,M,50세~54세,100
02554,F,50세~54세,540
02555,F,50세~54세,049
02556,F,50세~54세,013
02557,F,50세~54세,460
02558,M,50세~54세,100
02559,F,50세~54세,020
02560,F,50세~54세,024
02561,F,50세~54세,016
02562,F,50세~54세,049
02563,F,50세~54세,055
02564,F,50세~54세,100
02565,F,50세~54세,055
02566,F,50세~54세,060
02567,F,50세~54세,460
02568,F,50세~54세,100
02569,F,50세~54세,210
02570,F,50세~54세,055
02571,F,50세~54세,100
02572,F,50세~54세,100
02573,F,50세~54세,055
02574,F,50세~54세,100
02575,F,50세~54세,020
02576,F,50세~54세,500
02577,F,50세~54세,085
02578,F,50세~54세,016
02579,M,50세~54세,360
02580,F,50세~54세,100
02581,M,50세~54세,047
02582,F,50세~54세,100
02583,F,50세~54세,100
02584,F,50세~54세,100
02585,F,50세~54세,016
02586,F,50세~54세,055
02587,F,50세~54세,055
02588,F,50세~54세,049
02589,F,50세~54세,100
02590,F,50세~54세,055
02591,F,50세~54세,100
02592,F,50세~54세,100
02593,F,50세~54세,010
02594,F,50세~54세,210
02595,F,50세~54세,055
02596,F,50세~54세,210
02597,M,50세~54세,410
02598,M,50세~54세,072
02599,F,50세~54세,100
02600,F,50세~54세,100
02601,F,50세~54세,340
02602,F,50세~54세,100
02603,F,50세~54세,100
02604,F,50세~54세,055
02605,F,50세~54세,010
02606,F,50세~54세,610
02607,F,50세~54세,500
02608,F,50세~54세,013
02609,M,50세~54세,460
02610,F,50세~54세,460
02611,M,50세~54세,016
02612,F,50세~54세,500
02613,M,50세~54세,055
02614,F,50세~54세,055
02615,M,50세~54세,060
02616,F,50세~54세,440
02617,F,50세~54세,210
02618,M,50세~54세,060
02619,M,50세~54세,060
02620,F,50세~54세,100
02621,M,50세~54세,540
02622,F,50세~54세,100
02623,M,50세~54세,440
02624,F,50세~54세,100
02625,F,50세~54세,045
02626,F,50세~54세,410
02627,F,50세~54세,100
02628,F,50세~54세,100
02629,F,50세~54세,060
02630,M,50세~54세,100
02631,F,50세~54세,210
02632,F,50세~54세,100
02633,F,50세~54세,055
02634,F,50세~54세,100
02635,F,50세~54세,016
02636,F,50세~54세,500
02637,F,50세~54세,085
02638,F,50세~54세,055
02639,M,50세~54세,060
02640,M,50세~54세,100
02641,F,50세~54세,100
02642,F,50세~54세,013
02643,M,50세~54세,340
02644,M,50세~54세,055
02645,F,50세~54세,210
02646,F,50세~54세,460
02647,F,50세~54세,100
02648,F,50세~54세,100
02649,F,50세~54세,100
02650,M,50세~54세,100
02651,F,50세~54세,100
02652,F,50세~54세,016
02653,F,50세~54세,055
02654,F,50세~54세,047
02655,F,50세~54세,610
02656,M,50세~54세,055
02657,F,50세~54세,100
02658,F,50세~54세,460
02659,M,50세~54세,055
02660,F,50세~54세,100
02661,F,50세~54세,610
02662,M,50세~54세,500
02663,F,50세~54세,100
02664,F,50세~54세,100
02665,F,50세~54세,500
02666,F,50세~54세,055
02667,F,50세~54세,016
02668,F,50세~54세,240
02669,M,50세~54세,360
02670,F,50세~54세,055
02671,M,50세~54세,440
02672,F,50세~54세,210
02673,F,50세~54세,460
02674,F,50세~54세,270
02675,F,50세~54세,460
02676,M,50세~54세,024
02677,F,50세~54세,410
02678,M,50세~54세,055
02679,F,50세~54세,460
02680,F,50세~54세,610
02681,M,50세~54세,100
02682,F,50세~54세,100
02683,F,50세~54세,055
02684,F,50세~54세,100
02685,F,50세~54세,016
02686,F,50세~54세,060
02687,F,50세~54세,460
02688,F,50세~54세,100
02689,F,50세~54세,100
02690,F,50세~54세,100
02691,F,50세~54세,075
02692,M,50세~54세,060
02693,M,50세~54세,055
02694,F,50세~54세,052
02695,F,50세~54세,016
02696,F,50세~54세,100
02697,F,50세~54세,210
02698,F,50세~54세,016
02699,F,50세~54세,500
02700,F,50세~54세,055
02701,F,50세~54세,360
02702,M,50세~54세,016
02703,F,50세~54세,100
02704,F,50세~54세,210
02705,F,50세~54세,016
02706,F,50세~54세,410
02707,F,50세~54세,100
02708,M,50세~54세,013
02709,F,50세~54세,340
02710,F,50세~54세,016
02711,F,50세~54세,016
02712,F,50세~54세,460
02713,M,50세~54세,049
02714,F,50세~54세,310
02715,F,50세~54세,100
02716,F,50세~54세,055
02717,F,50세~54세,610
02718,F,50세~54세,460
02719,F,50세~54세,045
02720,F,50세~54세,210
02721,F,50세~54세,610
02722,M,50세~54세,100
02723,F,50세~54세,055
02724,F,50세~54세,052
02725,F,50세~54세,460
02726,F,50세~54세,610
02727,F,50세~54세,100
02728,F,50세~54세,270
02729,M,50세~54세,100
02730,M,50세~54세,610
02731,F,50세~54세,087
02732,F,50세~54세,055
02733,F,50세~54세,013
02734,F,50세~54세,055
02735,F,50세~54세,100
02736,F,50세~54세,460
02737,F,50세~54세,500
02738,M,50세~54세,570
02739,F,50세~54세,460
02740,F,50세~54세,410
02741,F,50세~54세,410
02742,M,50세~54세,440
02743,F,50세~54세,100
02744,F,50세~54세,043
02745,F,50세~54세,043
02746,F,50세~54세,210
02747,F,50세~54세,460
02748,F,50세~54세,016
02749,F,50세~54세,043
02750,F,50세~54세,360
02751,F,50세~54세,460
02752,F,50세~54세,610
02753,F,50세~54세,060
02754,F,50세~54세,460
02755,F,50세~54세,100
02756,F,50세~54세,055
02757,F,50세~54세,460
02758,F,50세~54세,460
02759,F,50세~54세,055
02760,F,50세~54세,060
02761,M,50세~54세,049
02762,F,50세~54세,024
02763,F,50세~54세,060
02764,F,50세~54세,410
02765,F,50세~54세,055
02766,F,50세~54세,082
02767,M,50세~54세,100
02768,F,50세~54세,460
02769,F,50세~54세,460
02770,F,50세~54세,340
02771,F,50세~54세,460
02772,F,50세~54세,460
02773,F,50세~54세,100
02774,M,50세~54세,060
02775,F,50세~54세,360
02776,F,50세~54세,100
02777,F,50세~54세,460
02778,F,50세~54세,460
02779,F,50세~54세,047
02780,M,50세~54세,460
02781,F,50세~54세,055
02782,F,50세~54세,100
02783,F,50세~54세,210
02784,F,50세~54세,055
02785,F,50세~54세,610
02786,F,50세~54세,210
02787,M,50세~54세,210
02788,M,50세~54세,210
02789,F,50세~54세,049
02790,F,50세~54세,210
02791,F,50세~54세,500
02792,F,50세~54세,100
02793,F,50세~54세,052
02794,F,50세~54세,570
02795,F,50세~54세,100
02796,F,50세~54세,100
02797,F,50세~54세,055
02798,F,50세~54세,210
02799,F,50세~54세,060
02800,M,50세~54세,460
02801,F,50세~54세,210
02802,F,50세~54세,055
02803,F,50세~54세,100
02804,F,50세~54세,060
02805,F,50세~54세,065
02806,F,50세~54세,100
02807,F,50세~54세,016
02808,F,50세~54세,460
02809,F,50세~54세,210
02810,M,50세~54세,060
02811,F,50세~54세,016
02812,F,50세~54세,055
02813,F,50세~54세,016
02814,F,50세~54세,460
02815,F,50세~54세,610
02816,F,50세~54세,500
02817,F,50세~54세,460
02818,F,50세~54세,060
02819,M,50세~54세,210
02820,F,50세~54세,100
02821,F,50세~54세,460
02822,F,50세~54세,100
02823,M,50세~54세,440
02824,F,50세~54세,100
02825,F,50세~54세,360
02826,F,50세~54세,500
02827,F,50세~54세,049
02828,F,50세~54세,500
02829,M,50세~54세,460
02830,M,50세~54세,610
02831,F,50세~54세,047
02832,F,50세~54세,060
02833,F,50세~54세,500
02834,F,50세~54세,055
02835,F,50세~54세,055
02836,M,50세~54세,610
02837,F,50세~54세,210
02838,M,50세~54세,055
02839,F,50세~54세,055
02840,F,50세~54세,100
02841,M,50세~54세,024
02842,F,50세~54세,360
02843,F,50세~54세,460
02844,F,50세~54세,016
02845,F,50세~54세,039
02846,F,50세~54세,013
02847,F,50세~54세,060
02848,F,50세~54세,082
02849,F,50세~54세,055
02850,F,50세~54세,310
02851,F,50세~54세,016
02852,M,50세~54세,069
02853,M,50세~54세,055
02854,F,50세~54세,100
02855,F,50세~54세,065
02856,M,50세~54세,310
02857,F,50세~54세,100
02858,F,50세~54세,100
02859,F,50세~54세,610
02860,M,50세~54세,460
02861,F,50세~54세,100
02862,F,50세~54세,210
02863,F,50세~54세,100
02864,F,50세~54세,100
02865,F,50세~54세,100
02866,M,50세~54세,570
02867,F,50세~54세,100
02868,F,50세~54세,500
02869,F,50세~54세,055
02870,M,50세~54세,055
02871,F,50세~54세,016
02872,F,50세~54세,100
02873,F,50세~54세,100
02874,F,50세~54세,460
02875,F,50세~54세,016
02876,M,50세~54세,060
02877,F,50세~54세,100
02878,F,50세~54세,500
02879,M,50세~54세,043
02880,F,50세~54세,210
02881,M,50세~54세,049
02882,F,50세~54세,240
02883,F,50세~54세,410
02884,F,50세~54세,540
02885,F,50세~54세,610
02886,F,50세~54세,240
02887,F,50세~54세,039
02888,F,50세~54세,100
02889,F,50세~54세,024
02890,F,50세~54세,340
02891,F,50세~54세,055
02892,F,50세~54세,460
02893,F,50세~54세,460
02894,F,50세~54세,340
02895,F,50세~54세,100
02896,F,50세~54세,020
02897,M,50세~54세,016
02898,F,50세~54세,360
02899,F,50세~54세,045
02900,F,50세~54세,100
02901,F,50세~54세,036
02902,F,50세~54세,340
02903,M,50세~54세,100
02904,F,50세~54세,210
02905,F,50세~54세,100
02906,F,50세~54세,100
02907,M,50세~54세,043
02908,M,50세~54세,100
02909,F,50세~54세,016
02910,F,50세~54세,460
02911,F,50세~54세,100
02912,M,50세~54세,039
02913,F,50세~54세,610
02914,F,50세~54세,100
02915,F,50세~54세,100
02916,M,50세~54세,060
02917,F,50세~54세,460
02918,F,50세~54세,100
02919,F,50세~54세,033
02920,M,50세~54세,016
02921,M,50세~54세,210
02922,F,50세~54세,210
02923,M,50세~54세,100
02924,F,50세~54세,055
02925,F,50세~54세,016
02926,F,50세~54세,055
02927,F,50세~54세,410
02928,M,50세~54세,016
02929,F,50세~54세,100
02930,F,50세~54세,100
02931,F,50세~54세,100
02932,M,50세~54세,060
02933,F,50세~54세,060
02934,F,50세~54세,610
02935,F,50세~54세,210
02936,F,50세~54세,100
02937,F,50세~54세,460
02938,F,50세~54세,055
02939,F,50세~54세,460
02940,F,50세~54세,100
02941,F,50세~54세,100
02942,F,50세~54세,100
02943,F,50세~54세,060
02944,F,50세~54세,055
02945,F,50세~54세,100
02946,F,50세~54세,100
02947,F,50세~54세,060
02948,M,50세~54세,100
02949,F,50세~54세,540
02950,F,50세~54세,100
02951,F,50세~54세,100
02952,F,50세~54세,240
02953,F,50세~54세,060
02954,F,50세~54세,052
02955,F,50세~54세,310
02956,F,50세~54세,060
02957,F,50세~54세,055
02958,F,50세~54세,100
02959,F,50세~54세,060
02960,F,50세~54세,460
02961,F,50세~54세,610
02962,M,50세~54세,100
02963,F,50세~54세,100
02964,F,50세~54세,016
02965,F,50세~54세,100
02966,M,50세~54세,055
02967,M,50세~54세,460
02968,F,50세~54세,100
02969,F,50세~54세,610
02970,F,50세~54세,087
02971,F,50세~54세,100
02972,F,50세~54세,100
02973,F,50세~54세,055
02974,F,50세~54세,069
02975,M,50세~54세,047
02976,F,50세~54세,100
02977,F,50세~54세,016
02978,M,50세~54세,055
02979,F,50세~54세,049
02980,F,50세~54세,100
02981,F,50세~54세,055
02982,F,50세~54세,310
02983,F,50세~54세,100
02984,F,50세~54세,460
02985,F,50세~54세,410
02986,F,50세~54세,016
02987,F,50세~54세,460
02988,F,50세~54세,100
02989,F,50세~54세,100
02990,F,50세~54세,100
02991,F,50세~54세,460
02992,F,50세~54세,100
02993,F,50세~54세,610
02994,F,50세~54세,060
02995,F,50세~54세,024
02996,F,50세~54세,065
02997,M,50세~54세,540
02998,F,50세~54세,100
02999,F,50세~54세,055
03000,M,50세~54세,060
03001,F,50세~54세,055
03002,F,50세~54세,610
03003,F,50세~54세,100
03004,F,50세~54세,500
03005,F,50세~54세,055
03006,M,50세~54세,055
03007,F,50세~54세,340
03008,F,50세~54세,047
03009,F,50세~54세,055
03010,F,50세~54세,055
03011,F,50세~54세,460
03012,F,50세~54세,460
03013,F,50세~54세,100
03014,M,50세~54세,045
03015,F,50세~54세,100
03016,F,50세~54세,055
03017,F,50세~54세,055
03018,F,50세~54세,410
03019,M,50세~54세,100
03020,F,50세~54세,013
03021,F,50세~54세,010
03022,F,50세~54세,610
03023,M,50세~54세,340
03024,F,50세~54세,540
03025,F,50세~54세,100
03026,F,50세~54세,100
03027,F,50세~54세,440
03028,F,50세~54세,210
03029,F,50세~54세,100
03030,F,50세~54세,016
03031,M,50세~54세,016
03032,F,50세~54세,055
03033,M,50세~54세,360
03034,F,50세~54세,100
03035,F,50세~54세,540
03036,F,50세~54세,340
03037,F,50세~54세,024
03038,M,50세~54세,060
03039,F,50세~54세,100
03040,F,50세~54세,060
03041,M,50세~54세,410
03042,F,50세~54세,100
03043,F,50세~54세,100
03044,F,50세~54세,460
03045,F,50세~54세,540
03046,F,50세~54세,049
03047,F,50세~54세,460
03048,F,50세~54세,NA
03049,F,50세~54세,100
03050,F,50세~54세,100
03051,M,50세~54세,210
03052,F,50세~54세,270
03053,F,50세~54세,016
03054,M,50세~54세,060
03055,F,50세~54세,610
03056,F,50세~54세,500
03057,F,50세~54세,500
03058,M,50세~54세,049
